# Sub-spectrum 01 — bands at 110, 165, 270, 385 cm^-1
# Wavenumber(cm-1)   Intensity   Error
   445.000        1.11949    5.00000
   446.000       -3.48929    5.00000
   447.000       -1.95981    5.00000
   448.000       -4.41284    5.00000
   449.000       -2.65344    5.00000
   450.000       -4.58804    5.00000
   451.000        2.26101    5.00000
   452.000        4.38647    5.00000
   453.000       -2.00136    5.00000
   454.000       -0.64611    5.00000
   455.000       -2.52514    5.00000
   456.000        3.02652    5.00000
   457.000        0.80619    5.00000
   458.000        8.32273    5.00000
   459.000       -5.13402    5.00000
   460.000        2.14759    5.00000
   461.000        2.54710    5.00000
   462.000       -1.48269    5.00000
   463.000        3.22984    5.00000
   464.000       -6.88751    5.00000
   465.000       10.89232    5.00000
   466.000       -6.41847    5.00000
   467.000        4.88447    5.00000
   468.000       -5.32628    5.00000
   469.000        6.02787    5.00000
   470.000       -1.65610    5.00000
   471.000        1.05440    5.00000
   472.000        0.52371    5.00000
   473.000        5.75553    5.00000
   474.000       -1.36083    5.00000
   475.000      -14.59381    5.00000
   476.000       -3.56283    5.00000
   477.000        1.15153    5.00000
   478.000       -1.97373    5.00000
   479.000        4.07349    5.00000
   480.000        5.29692    5.00000
   481.000       -0.52254    5.00000
   482.000       -7.23577    5.00000
   483.000        7.12954    5.00000
   484.000        5.62035    5.00000
   485.000       -1.29440    5.00000
   486.000       10.73957    5.00000
   487.000       -1.54958    5.00000
   488.000       -5.49405    5.00000
   489.000       -0.59097    5.00000
   490.000        5.57450    5.00000
   491.000       -4.50492    5.00000
   492.000        9.93557    5.00000
   493.000       -4.30602    5.00000
   494.000        4.94597    5.00000
   495.000        2.89349    5.00000
   496.000       -0.60172    5.00000
   497.000        5.56868    5.00000
   498.000       -7.33547    5.00000
   499.000        6.94896    5.00000
   500.000       -0.15969    5.00000
   501.000       -2.55575    5.00000
   502.000        3.90004    5.00000
   503.000        5.45147    5.00000
   504.000        3.99880    5.00000
   505.000       10.14525    5.00000
   506.000        5.54931    5.00000
   507.000        6.56121    5.00000
   508.000       -2.55760    5.00000
   509.000        0.67243    5.00000
   510.000        2.95285    5.00000
   511.000        0.04740    5.00000
   512.000        1.64250    5.00000
   513.000        2.26309    5.00000
   514.000        4.35208    5.00000
   515.000       -0.37886    5.00000
   516.000       -1.62146    5.00000
   517.000       -4.01564    5.00000
   518.000       -4.33430    5.00000
   519.000        5.98508    5.00000
   520.000       -0.30129    5.00000
   521.000        4.05456    5.00000
   522.000       -6.36843    5.00000
   523.000       -9.57387    5.00000
   524.000       -5.12988    5.00000
   525.000        5.84734    5.00000
   526.000        5.45326    5.00000
   527.000        1.77175    5.00000
   528.000       -3.90058    5.00000
   529.000       -0.54500    5.00000
   530.000       -1.38103    5.00000
   531.000       -1.61831    5.00000
   532.000      -12.42499    5.00000
   533.000       -4.18544    5.00000
   534.000       -0.84750    5.00000
   535.000        7.68405    5.00000
   536.000        0.90452    5.00000
   537.000        7.10416    5.00000
   538.000       -1.86989    5.00000
   539.000       -1.16584    5.00000
   540.000      -19.40054    5.00000
   541.000        2.41220    5.00000
   542.000        2.83004    5.00000
   543.000        8.91237    5.00000
   544.000       -2.34119    5.00000
   545.000        0.56244    5.00000
   546.000       -3.43690    5.00000
   547.000       -5.79146    5.00000
   548.000       -3.47662    5.00000
   549.000       -1.63695    5.00000
   550.000        6.86436    5.00000
   551.000        0.09737    5.00000
   552.000       -3.86726    5.00000
   553.000        0.79403    5.00000
   554.000        1.17168    5.00000
   555.000       -3.29814    5.00000
   556.000        5.79840    5.00000
   557.000       -9.36029    5.00000
   558.000       -0.98704    5.00000
   559.000        3.40526    5.00000
   560.000       -6.61297    5.00000
   561.000        1.88473    5.00000
   562.000        6.54220    5.00000
   563.000        2.34538    5.00000
   564.000       -8.37447    5.00000
   565.000       -3.56533    5.00000
   566.000        6.23648    5.00000
   567.000        1.56597    5.00000
   568.000        0.02434    5.00000
   569.000        2.27899    5.00000
   570.000        3.67759    5.00000
   571.000       -3.47061    5.00000
   572.000       -1.38091    5.00000
   573.000        0.78505    5.00000
   574.000       -2.64991    5.00000
