# Sub-spectrum 07 — bands at 165, 270, 450 cm^-1
# Wavenumber(cm-1)   Intensity   Error
   184.000       14.40859    5.00000
   185.000       -0.26844    5.00000
   186.000        9.11918    5.00000
   187.000       12.61501    5.00000
   188.000        5.90700    5.00000
   189.000        1.20065    5.00000
   190.000        9.35859    5.00000
   191.000       -1.57721    5.00000
   192.000        1.55549    5.00000
   193.000        5.73346    5.00000
   194.000       -2.12404    5.00000
   195.000       15.46675    5.00000
   196.000        1.09240    5.00000
   197.000       -8.16586    5.00000
   198.000        7.29414    5.00000
   199.000        3.48124    5.00000
   200.000        1.39481    5.00000
   201.000        3.96363    5.00000
   202.000        4.64641    5.00000
   203.000        0.86409    5.00000
   204.000        4.78968    5.00000
   205.000        3.25935    5.00000
   206.000        6.03118    5.00000
   207.000       -1.18806    5.00000
   208.000       -0.72742    5.00000
   209.000        4.31162    5.00000
   210.000        4.65170    5.00000
   211.000        1.00550    5.00000
   212.000        1.58624    5.00000
   213.000        5.85877    5.00000
   214.000       -3.18188    5.00000
   215.000       -4.93987    5.00000
   216.000        5.02993    5.00000
   217.000        2.98171    5.00000
   218.000       -2.47245    5.00000
   219.000       -0.38348    5.00000
   220.000       -2.74904    5.00000
   221.000       -1.55837    5.00000
   222.000        7.67220    5.00000
   223.000        1.31988    5.00000
   224.000       -4.47856    5.00000
   225.000        3.72006    5.00000
   226.000        3.75365    5.00000
   227.000        0.83000    5.00000
   228.000        0.82052    5.00000
   229.000        3.71836    5.00000
   230.000        5.08315    5.00000
   231.000        0.78638    5.00000
   232.000       -1.50216    5.00000
   233.000        0.23699    5.00000
   234.000        6.33851    5.00000
   235.000        5.37636    5.00000
   236.000       -0.51315    5.00000
   237.000       15.89199    5.00000
   238.000       14.35456    5.00000
   239.000       -3.33113    5.00000
   240.000        7.23637    5.00000
   241.000       -2.70661    5.00000
   242.000        2.72350    5.00000
   243.000       10.55045    5.00000
   244.000        6.99497    5.00000
   245.000       -2.41834    5.00000
   246.000        6.66962    5.00000
   247.000       -7.52410    5.00000
   248.000       -2.36766    5.00000
   249.000        6.76051    5.00000
   250.000        3.71708    5.00000
   251.000       17.27820    5.00000
   252.000       11.93739    5.00000
   253.000       19.91513    5.00000
   254.000       16.79412    5.00000
   255.000       20.18966    5.00000
   256.000       23.82182    5.00000
   257.000       36.89041    5.00000
   258.000       39.71352    5.00000
   259.000       31.02399    5.00000
   260.000       40.66014    5.00000
   261.000       55.97919    5.00000
   262.000       45.72341    5.00000
   263.000       68.10713    5.00000
   264.000       67.52166    5.00000
   265.000       64.27320    5.00000
   266.000       62.69536    5.00000
   267.000       77.75929    5.00000
   268.000       88.90420    5.00000
   269.000       83.04708    5.00000
   270.000       85.21522    5.00000
   271.000       84.30489    5.00000
   272.000       78.95260    5.00000
   273.000       79.43463    5.00000
   274.000       70.65152    5.00000
   275.000       66.49194    5.00000
   276.000       59.70887    5.00000
   277.000       57.01675    5.00000
   278.000       51.35053    5.00000
   279.000       48.44918    5.00000
   280.000       40.19462    5.00000
   281.000       28.28910    5.00000
   282.000       26.05313    5.00000
   283.000       25.66899    5.00000
   284.000       25.55037    5.00000
   285.000       17.83757    5.00000
   286.000       18.09869    5.00000
   287.000        5.76830    5.00000
   288.000       17.14613    5.00000
   289.000        7.01048    5.00000
   290.000        3.73645    5.00000
   291.000        6.69370    5.00000
   292.000        7.72746    5.00000
   293.000        3.51638    5.00000
   294.000        7.28108    5.00000
   295.000       -5.38475    5.00000
   296.000        2.51417    5.00000
   297.000        6.97047    5.00000
   298.000        4.77849    5.00000
   299.000        0.72851    5.00000
   300.000        3.57952    5.00000
   301.000       10.57252    5.00000
   302.000       -3.99646    5.00000
   303.000        2.84089    5.00000
   304.000        2.05875    5.00000
   305.000        4.82724    5.00000
   306.000       -4.44886    5.00000
   307.000        9.19493    5.00000
   308.000        5.48014    5.00000
   309.000       12.65876    5.00000
   310.000        1.41565    5.00000
   311.000       -2.04448    5.00000
   312.000       -8.06231    5.00000
   313.000       -1.47799    5.00000
   314.000       -5.49875    5.00000
   315.000       -9.24357    5.00000
   316.000       -3.54944    5.00000
   317.000       -0.55525    5.00000
   318.000       -0.10827    5.00000
   319.000       13.62598    5.00000
   320.000        8.47527    5.00000
   321.000        1.63797    5.00000
   322.000        4.24058    5.00000
   323.000       -1.26564    5.00000
   324.000       -1.46674    5.00000
   325.000        3.07839    5.00000
   326.000        0.01390    5.00000
   327.000        8.56219    5.00000
   328.000        4.30497    5.00000
   329.000       -4.64325    5.00000
   330.000       -6.93178    5.00000
   331.000        1.30404    5.00000
   332.000        6.52015    5.00000
   333.000       -4.73866    5.00000
   334.000       -4.16719    5.00000
   335.000       12.48467    5.00000
   336.000        0.61402    5.00000
   337.000       -1.20046    5.00000
   338.000       12.89193    5.00000
   339.000       -1.02547    5.00000
   340.000       -5.20739    5.00000
   341.000        0.85043    5.00000
   342.000       -5.81628    5.00000
   343.000       -7.50338    5.00000
   344.000        5.24457    5.00000
   345.000       -2.37093    5.00000
   346.000        2.86565    5.00000
   347.000       -5.12974    5.00000
   348.000       -0.79717    5.00000
   349.000       -5.74567    5.00000
   350.000       -4.31812    5.00000
   351.000        9.15438    5.00000
   352.000        4.14802    5.00000
   353.000        3.80639    5.00000
   354.000        0.29016    5.00000
   355.000       -1.34314    5.00000
   356.000        0.26232    5.00000
   357.000       -1.75790    5.00000
   358.000        2.97236    5.00000
   359.000       -0.07468    5.00000
   360.000        1.38416    5.00000
   361.000       13.78053    5.00000
   362.000        0.38350    5.00000
   363.000       -5.03936    5.00000
   364.000        8.36863    5.00000
   365.000       -4.75272    5.00000
   366.000       -4.77151    5.00000
   367.000        9.46775    5.00000
   368.000        2.64282    5.00000
   369.000       -4.63138    5.00000
   370.000        0.92100    5.00000
   371.000        7.50890    5.00000
   372.000       -4.09738    5.00000
   373.000        1.51105    5.00000
   374.000       12.65875    5.00000
   375.000       -0.19063    5.00000
   376.000       -7.89109    5.00000
   377.000       -1.44063    5.00000
   378.000       -0.93401    5.00000
   379.000       -2.12739    5.00000
   380.000        9.23925    5.00000
   381.000        1.54508    5.00000
   382.000        0.70063    5.00000
   383.000        3.30745    5.00000
   384.000        1.31023    5.00000
   385.000       -9.11209    5.00000
   386.000        3.93754    5.00000
   387.000        3.31053    5.00000
   388.000        2.52966    5.00000
   389.000        4.26900    5.00000
   390.000        6.18790    5.00000
   391.000        7.56389    5.00000
   392.000       -7.36782    5.00000
   393.000       -3.14643    5.00000
   394.000       -4.43301    5.00000
   395.000       -1.60468    5.00000
   396.000        2.53419    5.00000
   397.000       -8.21328    5.00000
   398.000        4.08310    5.00000
   399.000       -6.80683    5.00000
   400.000       -4.17622    5.00000
   401.000       -5.27733    5.00000
   402.000       -1.61224    5.00000
   403.000        2.49376    5.00000
   404.000       -9.36264    5.00000
   405.000        8.77291    5.00000
   406.000       -3.81710    5.00000
   407.000       11.87597    5.00000
   408.000       -6.58668    5.00000
   409.000        5.48299    5.00000
   410.000        4.07424    5.00000
   411.000        0.12961    5.00000
   412.000       -5.78976    5.00000
   413.000       -0.88841    5.00000
   414.000        7.99412    5.00000
   415.000        5.94148    5.00000
   416.000        6.07028    5.00000
   417.000        9.36610    5.00000
   418.000        4.49406    5.00000
   419.000        1.93306    5.00000
   420.000        6.82119    5.00000
   421.000        6.19864    5.00000
   422.000        9.90781    5.00000
   423.000        5.78165    5.00000
   424.000        6.90934    5.00000
   425.000        9.48139    5.00000
   426.000        5.12498    5.00000
   427.000        0.57814    5.00000
   428.000        6.91414    5.00000
   429.000        8.93731    5.00000
   430.000       15.74564    5.00000
   431.000       15.41616    5.00000
   432.000       12.12862    5.00000
   433.000       18.76670    5.00000
   434.000       19.65524    5.00000
   435.000       22.81440    5.00000
   436.000       34.12449    5.00000
   437.000       30.23904    5.00000
   438.000       46.80552    5.00000
   439.000       46.35470    5.00000
   440.000       57.27560    5.00000
   441.000       60.48651    5.00000
   442.000       66.69596    5.00000
   443.000       74.32057    5.00000
   444.000       88.86601    5.00000
   445.000       82.78053    5.00000
   446.000       97.69800    5.00000
   447.000       98.71099    5.00000
   448.000      102.99354    5.00000
   449.000      116.86990    5.00000
   450.000      105.00008    5.00000
   451.000      104.06631    5.00000
   452.000       97.79235    5.00000
   453.000       92.57488    5.00000
   454.000       95.89770    5.00000
   455.000       87.83661    5.00000
   456.000       88.08821    5.00000
   457.000       78.47558    5.00000
   458.000       65.44796    5.00000
   459.000       69.81863    5.00000
   460.000       60.60139    5.00000
   461.000       48.15239    5.00000
   462.000       45.39107    5.00000
   463.000       44.01205    5.00000
   464.000       32.00623    5.00000
   465.000       22.53201    5.00000
   466.000       21.71445    5.00000
   467.000       18.46031    5.00000
   468.000       15.99880    5.00000
   469.000       17.85843    5.00000
   470.000       11.67367    5.00000
   471.000        0.15654    5.00000
   472.000        3.06203    5.00000
   473.000        0.64145    5.00000
   474.000        6.86954    5.00000
   475.000        3.04852    5.00000
   476.000        5.58659    5.00000
   477.000        0.89113    5.00000
   478.000       -0.65401    5.00000
   479.000        7.76569    5.00000
   480.000        4.43763    5.00000
   481.000        1.01046    5.00000
   482.000       -6.29050    5.00000
   483.000       -4.56621    5.00000
   484.000       -4.19176    5.00000
   485.000        1.30438    5.00000
   486.000       -3.28866    5.00000
   487.000        6.76013    5.00000
   488.000        5.03732    5.00000
   489.000        0.42407    5.00000
   490.000       -3.07934    5.00000
   491.000       -1.39687    5.00000
   492.000        2.51373    5.00000
   493.000        1.11048    5.00000
   494.000       -0.10520    5.00000
   495.000        6.77589    5.00000
   496.000       -0.87853    5.00000
   497.000        0.14045    5.00000
   498.000        3.56442    5.00000
   499.000        2.11491    5.00000
   500.000        6.13371    5.00000
   501.000       -1.76141    5.00000
   502.000       -3.22082    5.00000
   503.000        3.93614    5.00000
   504.000        1.25992    5.00000
   505.000        4.55925    5.00000
   506.000        4.18693    5.00000
   507.000        4.09282    5.00000
   508.000       -4.33687    5.00000
   509.000        0.03646    5.00000
   510.000       -2.19467    5.00000
   511.000       -1.84807    5.00000
   512.000        1.08794    5.00000
   513.000        8.03602    5.00000
   514.000       10.88501    5.00000
   515.000       -3.68514    5.00000
   516.000        0.21259    5.00000
   517.000       -3.62035    5.00000
   518.000       -3.50626    5.00000
   519.000       -0.96991    5.00000
   520.000       -7.73759    5.00000
   521.000        2.15866    5.00000
   522.000       -5.28656    5.00000
   523.000       -0.53241    5.00000
   524.000       -3.65913    5.00000
   525.000        3.72204    5.00000
   526.000        4.31781    5.00000
   527.000        3.33133    5.00000
   528.000        0.00004    5.00000
   529.000       -7.75383    5.00000
   530.000       -5.01189    5.00000
   531.000        2.49154    5.00000
   532.000       -2.77637    5.00000
   533.000       -1.33675    5.00000
   534.000        2.83176    5.00000
   535.000       10.82007    5.00000
   536.000       -3.47724    5.00000
   537.000        2.40267    5.00000
   538.000       -2.61579    5.00000
   539.000       -5.39663    5.00000
   540.000       -1.49452    5.00000
   541.000       -1.03999    5.00000
   542.000       -1.95962    5.00000
   543.000        2.75830    5.00000
   544.000       -1.23669    5.00000
   545.000      -10.10420    5.00000
   546.000        2.84069    5.00000
   547.000        2.60272    5.00000
   548.000       -6.98096    5.00000
   549.000       -3.18915    5.00000
   550.000       -2.22250    5.00000
   551.000        3.57384    5.00000
   552.000       -1.07225    5.00000
   553.000        4.93159    5.00000
   554.000       -3.61300    5.00000
   555.000        4.43295    5.00000
   556.000        0.17751    5.00000
   557.000       -1.68949    5.00000
   558.000        4.32980    5.00000
   559.000        4.14114    5.00000
   560.000        3.03486    5.00000
   561.000       -0.48616    5.00000
   562.000        5.38601    5.00000
   563.000        6.11921    5.00000
   564.000       -1.40742    5.00000
   565.000        0.68334    5.00000
   566.000       -7.43787    5.00000
   567.000       -3.26759    5.00000
   568.000        5.00702    5.00000
   569.000       -4.64020    5.00000
   570.000        1.80488    5.00000
   571.000       -0.05774    5.00000
   572.000        8.34882    5.00000
   573.000        0.82606    5.00000
   574.000       -9.25848    5.00000
