# Sub-spectrum 08 — bands at 215, 330, 385, 525 cm^-1
# Wavenumber(cm-1)   Intensity   Error
   230.000       30.85279    5.00000
   231.000       19.79012    5.00000
   232.000       19.47474    5.00000
   233.000       13.23394    5.00000
   234.000       19.42453    5.00000
   235.000        9.81987    5.00000
   236.000        9.45487    5.00000
   237.000       12.32487    5.00000
   238.000        6.43648    5.00000
   239.000       11.28560    5.00000
   240.000        4.43493    5.00000
   241.000        8.36875    5.00000
   242.000       -0.95948    5.00000
   243.000        3.58425    5.00000
   244.000       -4.05873    5.00000
   245.000       -1.28593    5.00000
   246.000       -0.90480    5.00000
   247.000       12.24480    5.00000
   248.000       -2.88842    5.00000
   249.000       11.94518    5.00000
   250.000        5.42413    5.00000
   251.000        4.31685    5.00000
   252.000       -1.74004    5.00000
   253.000        5.88614    5.00000
   254.000       11.17142    5.00000
   255.000        6.55849    5.00000
   256.000        3.58849    5.00000
   257.000        1.92315    5.00000
   258.000        4.94406    5.00000
   259.000        2.23935    5.00000
   260.000        0.36537    5.00000
   261.000        5.71560    5.00000
   262.000       -0.32689    5.00000
   263.000        5.73750    5.00000
   264.000       11.79469    5.00000
   265.000        6.05099    5.00000
   266.000       -1.18236    5.00000
   267.000        0.27632    5.00000
   268.000        6.49911    5.00000
   269.000       -2.93503    5.00000
   270.000       10.51461    5.00000
   271.000        0.18946    5.00000
   272.000        1.85199    5.00000
   273.000        3.26565    5.00000
   274.000       17.44021    5.00000
   275.000        0.71778    5.00000
   276.000       -1.70344    5.00000
   277.000       -0.85497    5.00000
   278.000        4.45857    5.00000
   279.000        9.66312    5.00000
   280.000       -3.89253    5.00000
   281.000       -0.55400    5.00000
   282.000        0.12991    5.00000
   283.000       -0.68343    5.00000
   284.000        8.77571    5.00000
   285.000        5.72557    5.00000
   286.000        8.40974    5.00000
   287.000       -1.03695    5.00000
   288.000       -4.08383    5.00000
   289.000        1.18759    5.00000
   290.000       -2.24647    5.00000
   291.000        2.62071    5.00000
   292.000        6.90474    5.00000
   293.000       -9.25829    5.00000
   294.000        5.44420    5.00000
   295.000       12.54881    5.00000
   296.000       -4.19010    5.00000
   297.000        3.66270    5.00000
   298.000       -3.70027    5.00000
   299.000       -2.01900    5.00000
   300.000        3.10170    5.00000
   301.000       11.87499    5.00000
   302.000       11.06421    5.00000
   303.000        3.91395    5.00000
   304.000        8.87891    5.00000
   305.000       -9.58833    5.00000
   306.000        3.09288    5.00000
   307.000        4.36384    5.00000
   308.000        9.43727    5.00000
   309.000        3.82989    5.00000
   310.000        4.77813    5.00000
   311.000        6.37197    5.00000
   312.000       15.99893    5.00000
   313.000       17.62547    5.00000
   314.000       17.00449    5.00000
   315.000       27.13060    5.00000
   316.000       25.90344    5.00000
   317.000       28.18961    5.00000
   318.000       33.11184    5.00000
   319.000       31.85573    5.00000
   320.000       49.29413    5.00000
   321.000       58.37664    5.00000
   322.000       63.95765    5.00000
   323.000       81.28521    5.00000
   324.000       72.47769    5.00000
   325.000       73.57460    5.00000
   326.000       94.06216    5.00000
   327.000       97.16520    5.00000
   328.000       88.56341    5.00000
   329.000       94.14163    5.00000
   330.000       92.65690    5.00000
   331.000       97.17050    5.00000
   332.000       90.85700    5.00000
   333.000       93.27127    5.00000
   334.000       90.15523    5.00000
   335.000       90.08333    5.00000
   336.000       72.35027    5.00000
   337.000       72.05924    5.00000
   338.000       66.91998    5.00000
   339.000       56.38950    5.00000
   340.000       56.89874    5.00000
   341.000       44.88871    5.00000
   342.000       37.68886    5.00000
   343.000       42.39494    5.00000
   344.000       23.23771    5.00000
   345.000       28.94852    5.00000
   346.000       15.74623    5.00000
   347.000       19.38447    5.00000
   348.000       17.94182    5.00000
   349.000       16.54561    5.00000
   350.000       17.32415    5.00000
   351.000        5.37015    5.00000
   352.000        1.38683    5.00000
   353.000        7.84563    5.00000
   354.000        7.78246    5.00000
   355.000        5.30558    5.00000
   356.000       17.86959    5.00000
   357.000        5.86667    5.00000
   358.000       -1.21508    5.00000
   359.000        1.68248    5.00000
   360.000        7.81958    5.00000
   361.000        5.33317    5.00000
   362.000       12.22161    5.00000
   363.000       11.41901    5.00000
   364.000       12.45813    5.00000
   365.000       13.30467    5.00000
   366.000       14.52057    5.00000
   367.000       11.60524    5.00000
   368.000       22.16609    5.00000
   369.000       22.56282    5.00000
   370.000       16.46040    5.00000
   371.000       25.68520    5.00000
   372.000       32.64710    5.00000
   373.000       39.13866    5.00000
   374.000       39.14965    5.00000
   375.000       46.30386    5.00000
   376.000       37.70157    5.00000
   377.000       51.76676    5.00000
   378.000       58.60256    5.00000
   379.000       58.79846    5.00000
   380.000       68.79309    5.00000
   381.000       71.83181    5.00000
   382.000       70.90793    5.00000
   383.000       82.19414    5.00000
   384.000       77.71226    5.00000
   385.000       79.60701    5.00000
   386.000       85.82360    5.00000
   387.000       76.06850    5.00000
   388.000       83.59557    5.00000
   389.000       75.33614    5.00000
   390.000       64.44449    5.00000
   391.000       56.38385    5.00000
   392.000       58.68542    5.00000
   393.000       49.03549    5.00000
   394.000       41.16744    5.00000
   395.000       35.20062    5.00000
   396.000       33.69506    5.00000
   397.000       28.98487    5.00000
   398.000       27.66528    5.00000
   399.000       16.55647    5.00000
   400.000       16.59714    5.00000
   401.000       13.03199    5.00000
   402.000        9.72759    5.00000
   403.000       17.77659    5.00000
   404.000       10.76603    5.00000
   405.000       18.60977    5.00000
   406.000       10.58379    5.00000
   407.000        7.46516    5.00000
   408.000       11.07077    5.00000
   409.000        9.98877    5.00000
   410.000       -4.50035    5.00000
   411.000       -0.84830    5.00000
   412.000        1.69512    5.00000
   413.000        3.96709    5.00000
   414.000        3.71252    5.00000
   415.000       -5.60615    5.00000
   416.000        3.83432    5.00000
   417.000        4.04456    5.00000
   418.000       -2.80954    5.00000
   419.000       -4.25974    5.00000
   420.000        4.34193    5.00000
   421.000       -0.80460    5.00000
   422.000        5.58574    5.00000
   423.000        6.33394    5.00000
   424.000        3.09340    5.00000
   425.000       -6.01146    5.00000
   426.000       -3.34309    5.00000
   427.000       -8.08255    5.00000
   428.000       -1.52108    5.00000
   429.000       -3.46067    5.00000
   430.000        8.77194    5.00000
   431.000        4.14729    5.00000
   432.000       -0.34958    5.00000
   433.000       -5.23489    5.00000
   434.000        9.86959    5.00000
   435.000       -3.56634    5.00000
   436.000       -9.28082    5.00000
   437.000       -2.98402    5.00000
   438.000       -6.44558    5.00000
   439.000        4.82472    5.00000
   440.000       -4.40803    5.00000
   441.000        3.27195    5.00000
   442.000        8.22414    5.00000
   443.000       -3.91554    5.00000
   444.000        0.08299    5.00000
   445.000       10.20704    5.00000
   446.000       -0.68768    5.00000
   447.000       -0.63981    5.00000
   448.000       -0.92230    5.00000
   449.000       -3.12255    5.00000
   450.000       -3.34784    5.00000
   451.000        5.84299    5.00000
   452.000        6.81082    5.00000
   453.000       -3.90293    5.00000
   454.000       10.63534    5.00000
   455.000        8.83794    5.00000
   456.000       -0.94824    5.00000
   457.000       -7.68059    5.00000
   458.000       -4.51544    5.00000
   459.000       -0.42013    5.00000
   460.000       -0.61523    5.00000
   461.000        9.18708    5.00000
   462.000       -5.79388    5.00000
   463.000        0.02582    5.00000
   464.000       -0.36232    5.00000
   465.000        4.71600    5.00000
   466.000       -0.55879    5.00000
   467.000       -0.78516    5.00000
   468.000        0.52825    5.00000
   469.000       -1.68279    5.00000
   470.000        3.38997    5.00000
   471.000        3.40310    5.00000
   472.000       -3.69430    5.00000
   473.000        4.93008    5.00000
   474.000        2.32723    5.00000
   475.000        0.11270    5.00000
   476.000        5.60382    5.00000
   477.000        7.15682    5.00000
   478.000       -3.08085    5.00000
   479.000       -1.03258    5.00000
   480.000        1.32800    5.00000
   481.000        9.12790    5.00000
   482.000        2.84318    5.00000
   483.000        2.05620    5.00000
   484.000       10.93149    5.00000
   485.000       -0.24119    5.00000
   486.000        5.88088    5.00000
   487.000       -2.34725    5.00000
   488.000        1.57131    5.00000
   489.000        5.71889    5.00000
   490.000       -2.37278    5.00000
   491.000       -2.00732    5.00000
   492.000        0.71156    5.00000
   493.000        8.96629    5.00000
   494.000       -6.67104    5.00000
   495.000       -1.24902    5.00000
   496.000        6.84072    5.00000
   497.000       -8.89597    5.00000
   498.000       11.78063    5.00000
   499.000        3.43868    5.00000
   500.000       13.00818    5.00000
   501.000       -1.30072    5.00000
   502.000        8.14302    5.00000
   503.000        1.45351    5.00000
   504.000        7.00849    5.00000
   505.000        2.96438    5.00000
   506.000        4.81004    5.00000
   507.000        1.00880    5.00000
   508.000       -2.64926    5.00000
   509.000       13.53526    5.00000
   510.000       28.31190    5.00000
   511.000       18.12390    5.00000
   512.000       20.66100    5.00000
   513.000       29.44631    5.00000
   514.000       27.91595    5.00000
   515.000       33.26128    5.00000
   516.000       34.30212    5.00000
   517.000       40.84482    5.00000
   518.000       55.71461    5.00000
   519.000       50.71532    5.00000
   520.000       60.28260    5.00000
   521.000       61.20952    5.00000
   522.000       61.83543    5.00000
   523.000       70.06703    5.00000
   524.000       74.08879    5.00000
   525.000       64.33005    5.00000
   526.000       71.69737    5.00000
   527.000       72.43977    5.00000
   528.000       64.64175    5.00000
   529.000       62.64704    5.00000
   530.000       59.28202    5.00000
   531.000       55.97516    5.00000
   532.000       44.66668    5.00000
   533.000       42.88631    5.00000
   534.000       42.65438    5.00000
   535.000       32.01186    5.00000
   536.000       30.80249    5.00000
   537.000       26.60129    5.00000
   538.000       19.15891    5.00000
   539.000       20.21373    5.00000
   540.000       22.99233    5.00000
   541.000        9.80409    5.00000
   542.000        8.39749    5.00000
   543.000        8.73957    5.00000
   544.000        1.89551    5.00000
   545.000        3.59619    5.00000
   546.000       -1.89465    5.00000
   547.000       -4.68759    5.00000
   548.000        5.61195    5.00000
   549.000        7.55528    5.00000
   550.000       11.59419    5.00000
   551.000        1.73594    5.00000
   552.000        7.01948    5.00000
   553.000        0.52406    5.00000
   554.000       -1.87608    5.00000
   555.000        4.85546    5.00000
   556.000        0.23320    5.00000
   557.000        4.66248    5.00000
   558.000        2.73026    5.00000
   559.000       -3.70090    5.00000
   560.000       -4.40461    5.00000
   561.000       -4.14896    5.00000
   562.000       -2.32771    5.00000
   563.000        5.45147    5.00000
   564.000        0.30098    5.00000
   565.000        7.93155    5.00000
   566.000        3.50472    5.00000
   567.000       -0.15020    5.00000
   568.000       -3.57759    5.00000
   569.000       -9.15224    5.00000
   570.000        6.06651    5.00000
   571.000        7.13665    5.00000
   572.000       -0.57854    5.00000
   573.000        9.30867    5.00000
   574.000        0.21987    5.00000
