# Sub-spectrum 10 — bands at 165, 215, 330 cm^-1
# Wavenumber(cm-1)   Intensity   Error
   143.000        7.99723    5.00000
   144.000        8.99032    5.00000
   145.000        4.92011    5.00000
   146.000        1.63433    5.00000
   147.000        8.36470    5.00000
   148.000       10.64379    5.00000
   149.000       19.14518    5.00000
   150.000       21.94426    5.00000
   151.000       21.64104    5.00000
   152.000       30.04843    5.00000
   153.000       27.57374    5.00000
   154.000       36.83008    5.00000
   155.000       47.52597    5.00000
   156.000       45.90597    5.00000
   157.000       52.80124    5.00000
   158.000       52.05803    5.00000
   159.000       63.28479    5.00000
   160.000       71.64640    5.00000
   161.000       71.27465    5.00000
   162.000       84.59634    5.00000
   163.000       83.30050    5.00000
   164.000       82.13113    5.00000
   165.000       87.08101    5.00000
   166.000       87.96619    5.00000
   167.000       86.41060    5.00000
   168.000       72.57079    5.00000
   169.000       70.44190    5.00000
   170.000       69.69916    5.00000
   171.000       60.98109    5.00000
   172.000       69.15121    5.00000
   173.000       44.36480    5.00000
   174.000       49.17072    5.00000
   175.000       35.33817    5.00000
   176.000       32.06133    5.00000
   177.000       39.06925    5.00000
   178.000       27.57947    5.00000
   179.000       24.80146    5.00000
   180.000       23.09199    5.00000
   181.000       15.38631    5.00000
   182.000       18.20360    5.00000
   183.000       16.20259    5.00000
   184.000       11.54585    5.00000
   185.000        8.39362    5.00000
   186.000       10.29036    5.00000
   187.000       13.32683    5.00000
   188.000        7.34688    5.00000
   189.000        7.56303    5.00000
   190.000        1.40849    5.00000
   191.000       12.76836    5.00000
   192.000        5.86090    5.00000
   193.000       14.52333    5.00000
   194.000       13.74018    5.00000
   195.000       19.08610    5.00000
   196.000       16.90831    5.00000
   197.000       12.89864    5.00000
   198.000       32.15546    5.00000
   199.000       30.35835    5.00000
   200.000       28.61295    5.00000
   201.000       30.28021    5.00000
   202.000       34.09710    5.00000
   203.000       53.59408    5.00000
   204.000       51.73324    5.00000
   205.000       62.12074    5.00000
   206.000       72.63172    5.00000
   207.000       78.01922    5.00000
   208.000       87.15337    5.00000
   209.000       91.55270    5.00000
   210.000      102.93402    5.00000
   211.000      110.73796    5.00000
   212.000      110.29372    5.00000
   213.000      116.37115    5.00000
   214.000      115.31936    5.00000
   215.000      119.16626    5.00000
   216.000      123.71385    5.00000
   217.000      116.46090    5.00000
   218.000      108.84683    5.00000
   219.000      105.13593    5.00000
   220.000       93.76742    5.00000
   221.000       90.60479    5.00000
   222.000       90.60303    5.00000
   223.000       83.91392    5.00000
   224.000       59.28533    5.00000
   225.000       63.60748    5.00000
   226.000       53.45551    5.00000
   227.000       36.79912    5.00000
   228.000       40.85307    5.00000
   229.000       34.79660    5.00000
   230.000       30.96878    5.00000
   231.000       16.95867    5.00000
   232.000       17.00959    5.00000
   233.000       18.35769    5.00000
   234.000        5.49979    5.00000
   235.000       18.74264    5.00000
   236.000       11.26974    5.00000
   237.000        5.68405    5.00000
   238.000       13.57089    5.00000
   239.000       11.93144    5.00000
   240.000        3.24228    5.00000
   241.000       -0.13930    5.00000
   242.000        7.93286    5.00000
   243.000       17.24509    5.00000
   244.000        4.53054    5.00000
   245.000        1.22094    5.00000
   246.000       -2.78273    5.00000
   247.000        6.49501    5.00000
   248.000       -3.91680    5.00000
   249.000        5.41166    5.00000
   250.000        4.72467    5.00000
   251.000        3.26452    5.00000
   252.000        0.64004    5.00000
   253.000       12.26019    5.00000
   254.000        2.13522    5.00000
   255.000       10.88668    5.00000
   256.000        4.72304    5.00000
   257.000        8.41892    5.00000
   258.000       -0.76807    5.00000
   259.000        4.06152    5.00000
   260.000        1.72017    5.00000
   261.000        0.39908    5.00000
   262.000       -4.68079    5.00000
   263.000        1.90172    5.00000
   264.000       12.44130    5.00000
   265.000       10.34462    5.00000
   266.000        0.59835    5.00000
   267.000       10.97797    5.00000
   268.000        2.17000    5.00000
   269.000       -2.79175    5.00000
   270.000        0.91680    5.00000
   271.000        3.75255    5.00000
   272.000        5.00261    5.00000
   273.000        2.19412    5.00000
   274.000        1.33270    5.00000
   275.000        4.30761    5.00000
   276.000        1.83971    5.00000
   277.000       -3.86822    5.00000
   278.000        0.54606    5.00000
   279.000        1.23710    5.00000
   280.000       -1.02678    5.00000
   281.000        3.47554    5.00000
   282.000        1.98094    5.00000
   283.000       -1.93952    5.00000
   284.000        7.72171    5.00000
   285.000       -0.60252    5.00000
   286.000        2.57526    5.00000
   287.000        0.79952    5.00000
   288.000       -2.28600    5.00000
   289.000        4.22910    5.00000
   290.000        2.71469    5.00000
   291.000        5.20788    5.00000
   292.000       11.17797    5.00000
   293.000        2.04600    5.00000
   294.000        0.75324    5.00000
   295.000      -12.47280    5.00000
   296.000        4.62969    5.00000
   297.000       -1.21756    5.00000
   298.000       -1.50434    5.00000
   299.000       -0.46135    5.00000
   300.000        4.85499    5.00000
   301.000        1.45511    5.00000
   302.000        1.82509    5.00000
   303.000        1.89857    5.00000
   304.000        3.72215    5.00000
   305.000        2.80136    5.00000
   306.000        1.45870    5.00000
   307.000        0.52005    5.00000
   308.000       11.61027    5.00000
   309.000       10.60031    5.00000
   310.000        9.55285    5.00000
   311.000        8.35953    5.00000
   312.000       22.59489    5.00000
   313.000       14.79142    5.00000
   314.000       23.49955    5.00000
   315.000       18.04421    5.00000
   316.000       33.94859    5.00000
   317.000       37.13908    5.00000
   318.000       34.95149    5.00000
   319.000       45.96951    5.00000
   320.000       47.07185    5.00000
   321.000       57.57169    5.00000
   322.000       59.85074    5.00000
   323.000       74.25961    5.00000
   324.000       85.14714    5.00000
   325.000       83.07359    5.00000
   326.000       89.89949    5.00000
   327.000       97.95858    5.00000
   328.000       90.88451    5.00000
   329.000      102.50873    5.00000
   330.000      100.22706    5.00000
   331.000      102.02605    5.00000
   332.000       86.11445    5.00000
   333.000       90.99549    5.00000
   334.000       90.14602    5.00000
   335.000       90.09008    5.00000
   336.000       73.39704    5.00000
   337.000       66.54445    5.00000
   338.000       64.59282    5.00000
   339.000       56.48472    5.00000
   340.000       53.30035    5.00000
   341.000       41.58895    5.00000
   342.000       39.52332    5.00000
   343.000       28.38082    5.00000
   344.000       28.66398    5.00000
   345.000       28.38762    5.00000
   346.000       17.02762    5.00000
   347.000       14.15284    5.00000
   348.000       20.82121    5.00000
   349.000        7.19966    5.00000
   350.000        4.17329    5.00000
   351.000       -0.12789    5.00000
   352.000        2.41089    5.00000
   353.000        5.02324    5.00000
   354.000        2.46142    5.00000
   355.000       14.98014    5.00000
   356.000       -0.53034    5.00000
   357.000       -1.59607    5.00000
   358.000        2.15959    5.00000
   359.000        8.29968    5.00000
   360.000       -0.01686    5.00000
   361.000        2.83268    5.00000
   362.000        2.80198    5.00000
   363.000       -0.44792    5.00000
   364.000        1.33165    5.00000
   365.000       -4.42532    5.00000
   366.000      -11.29498    5.00000
   367.000       -0.94980    5.00000
   368.000        5.57875    5.00000
   369.000        0.84146    5.00000
   370.000       -4.17496    5.00000
   371.000       -0.41728    5.00000
   372.000        7.35567    5.00000
   373.000       -4.04349    5.00000
   374.000        1.15119    5.00000
   375.000        1.26644    5.00000
   376.000        5.24655    5.00000
   377.000       -2.47800    5.00000
   378.000        6.55873    5.00000
   379.000       -1.61398    5.00000
   380.000        4.21277    5.00000
   381.000        5.90709    5.00000
   382.000        9.20196    5.00000
   383.000        9.43928    5.00000
   384.000       -4.27275    5.00000
   385.000        7.80162    5.00000
   386.000       -7.03148    5.00000
   387.000       -2.08126    5.00000
   388.000        1.88448    5.00000
   389.000       -6.07403    5.00000
   390.000        0.83354    5.00000
   391.000        2.96643    5.00000
   392.000        4.83756    5.00000
   393.000       -0.39142    5.00000
   394.000        6.68887    5.00000
   395.000        0.69605    5.00000
   396.000        4.62910    5.00000
   397.000        5.48251    5.00000
   398.000        9.66770    5.00000
   399.000       -0.10170    5.00000
   400.000        3.21731    5.00000
   401.000       -0.09071    5.00000
   402.000       -0.51967    5.00000
   403.000       -3.82691    5.00000
   404.000        5.34973    5.00000
   405.000       -4.38568    5.00000
   406.000       -5.74309    5.00000
   407.000       -0.48456    5.00000
   408.000       -2.42118    5.00000
   409.000       11.74518    5.00000
   410.000        1.61430    5.00000
   411.000       11.33069    5.00000
   412.000       -6.74960    5.00000
   413.000       -3.28962    5.00000
   414.000        7.06262    5.00000
   415.000       -2.88350    5.00000
   416.000       -3.10858    5.00000
   417.000        2.92253    5.00000
   418.000       -3.24274    5.00000
   419.000       -3.26042    5.00000
   420.000        4.11945    5.00000
   421.000       -1.17272    5.00000
   422.000        0.93527    5.00000
   423.000        5.97137    5.00000
   424.000        6.46269    5.00000
   425.000        4.52183    5.00000
   426.000       10.19967    5.00000
   427.000       -1.59572    5.00000
   428.000       -4.39230    5.00000
   429.000        9.31000    5.00000
   430.000        2.10970    5.00000
   431.000       -1.11345    5.00000
   432.000      -10.45095    5.00000
   433.000        5.51047    5.00000
   434.000        4.44624    5.00000
   435.000       -3.41770    5.00000
   436.000        2.18019    5.00000
   437.000        4.82939    5.00000
   438.000       -6.48580    5.00000
   439.000        3.95007    5.00000
   440.000        1.29716    5.00000
   441.000       -4.35164    5.00000
   442.000       -1.82398    5.00000
   443.000       -1.88465    5.00000
   444.000       -3.29949    5.00000
   445.000       -1.58689    5.00000
   446.000       -9.28658    5.00000
   447.000       -0.73964    5.00000
   448.000        9.20154    5.00000
   449.000        1.88054    5.00000
   450.000       -3.32866    5.00000
   451.000        2.53550    5.00000
   452.000        3.43332    5.00000
   453.000        2.63455    5.00000
   454.000        5.58755    5.00000
   455.000       -4.84011    5.00000
   456.000        5.22245    5.00000
   457.000       -5.76305    5.00000
   458.000        0.95951    5.00000
   459.000       -7.84268    5.00000
   460.000        1.40639    5.00000
   461.000       -8.47940    5.00000
   462.000        1.07429    5.00000
   463.000       14.42186    5.00000
   464.000       -8.73247    5.00000
   465.000        0.66200    5.00000
   466.000        1.14529    5.00000
   467.000       -0.10459    5.00000
   468.000        3.14771    5.00000
   469.000       -6.86465    5.00000
   470.000        8.15766    5.00000
   471.000        2.63593    5.00000
   472.000        3.57041    5.00000
   473.000       -0.25923    5.00000
   474.000        4.26685    5.00000
   475.000       -6.70092    5.00000
   476.000        4.68368    5.00000
   477.000       -2.91081    5.00000
   478.000        1.89624    5.00000
   479.000        3.71226    5.00000
   480.000        3.71072    5.00000
   481.000        4.48629    5.00000
   482.000        2.29353    5.00000
   483.000       -6.55088    5.00000
   484.000        5.49100    5.00000
   485.000        1.71504    5.00000
   486.000        1.55624    5.00000
   487.000       -6.81721    5.00000
   488.000       -0.05713    5.00000
   489.000        2.54976    5.00000
   490.000        2.29276    5.00000
   491.000        0.99319    5.00000
   492.000        5.71832    5.00000
   493.000       -5.15389    5.00000
   494.000       -6.39269    5.00000
   495.000       -9.49680    5.00000
   496.000        1.35570    5.00000
   497.000        2.73758    5.00000
   498.000        1.07843    5.00000
   499.000        0.79356    5.00000
   500.000      -10.12352    5.00000
   501.000        2.46963    5.00000
   502.000       -1.47258    5.00000
   503.000        8.78316    5.00000
   504.000       -6.13991    5.00000
   505.000       -5.42865    5.00000
   506.000        1.83912    5.00000
   507.000       -9.20496    5.00000
   508.000       -3.87839    5.00000
   509.000        7.10051    5.00000
   510.000        2.27930    5.00000
   511.000       -1.94297    5.00000
   512.000        9.00129    5.00000
   513.000        2.13469    5.00000
   514.000        1.43369    5.00000
   515.000       -2.61750    5.00000
   516.000        6.58072    5.00000
   517.000       -8.27790    5.00000
   518.000        6.36019    5.00000
   519.000        4.86378    5.00000
   520.000        0.28174    5.00000
   521.000       10.19821    5.00000
   522.000        1.45512    5.00000
   523.000        1.81753    5.00000
   524.000       -4.18547    5.00000
   525.000       -2.26509    5.00000
   526.000        3.14894    5.00000
   527.000        3.09868    5.00000
   528.000        1.69946    5.00000
   529.000        1.55836    5.00000
   530.000        6.48042    5.00000
   531.000       -1.08888    5.00000
   532.000        1.96008    5.00000
   533.000       -7.60673    5.00000
   534.000        4.32223    5.00000
   535.000       -1.28634    5.00000
   536.000        8.13906    5.00000
   537.000        3.13968    5.00000
   538.000        2.39414    5.00000
   539.000       -8.93506    5.00000
   540.000       -7.42863    5.00000
   541.000       -0.48796    5.00000
   542.000       -3.21426    5.00000
   543.000       -2.59943    5.00000
   544.000       -1.78346    5.00000
   545.000       -4.21271    5.00000
   546.000        4.40758    5.00000
   547.000        2.13793    5.00000
   548.000        7.95643    5.00000
   549.000       -4.99052    5.00000
   550.000       10.64615    5.00000
   551.000       -2.70711    5.00000
   552.000        1.02617    5.00000
   553.000        9.81187    5.00000
   554.000        5.49712    5.00000
   555.000       -7.66009    5.00000
   556.000        4.34586    5.00000
   557.000        7.73384    5.00000
   558.000        2.26481    5.00000
   559.000        3.36989    5.00000
   560.000       -4.75867    5.00000
   561.000       -0.11126    5.00000
   562.000       -2.40906    5.00000
   563.000       -6.63615    5.00000
   564.000       -3.97704    5.00000
   565.000       -2.17262    5.00000
   566.000       -4.15113    5.00000
   567.000       -3.78855    5.00000
   568.000       -3.43280    5.00000
   569.000        6.97739    5.00000
   570.000        7.32258    5.00000
   571.000       12.12395    5.00000
   572.000       -3.78453    5.00000
   573.000        1.82509    5.00000
   574.000        0.64949    5.00000
