# Sub-spectrum 05 — bands at 270, 330, 385, 450 cm^-1
# Wavenumber(cm-1)   Intensity   Error
   238.000       -8.02736    5.00000
   239.000        0.47516    5.00000
   240.000       -2.37952    5.00000
   241.000       -0.65736    5.00000
   242.000        1.93272    5.00000
   243.000        3.53665    5.00000
   244.000        3.25019    5.00000
   245.000        9.81593    5.00000
   246.000       15.86421    5.00000
   247.000        8.74137    5.00000
   248.000        4.30606    5.00000
   249.000        9.97089    5.00000
   250.000        3.75398    5.00000
   251.000        4.70460    5.00000
   252.000        6.22889    5.00000
   253.000       14.14934    5.00000
   254.000       21.37343    5.00000
   255.000       29.21840    5.00000
   256.000       28.08036    5.00000
   257.000       28.75797    5.00000
   258.000       26.07181    5.00000
   259.000       34.53357    5.00000
   260.000       41.82981    5.00000
   261.000       43.69276    5.00000
   262.000       58.91599    5.00000
   263.000       50.75882    5.00000
   264.000       56.33931    5.00000
   265.000       66.48188    5.00000
   266.000       78.73360    5.00000
   267.000       63.03738    5.00000
   268.000       70.41535    5.00000
   269.000       82.66397    5.00000
   270.000       73.37455    5.00000
   271.000       86.55218    5.00000
   272.000       70.60256    5.00000
   273.000       77.55991    5.00000
   274.000       68.38883    5.00000
   275.000       67.04295    5.00000
   276.000       54.92803    5.00000
   277.000       47.05966    5.00000
   278.000       53.74708    5.00000
   279.000       41.96164    5.00000
   280.000       34.86087    5.00000
   281.000       29.00468    5.00000
   282.000       24.70960    5.00000
   283.000       32.49925    5.00000
   284.000       17.35358    5.00000
   285.000       15.93959    5.00000
   286.000       25.61753    5.00000
   287.000       11.18103    5.00000
   288.000       11.26701    5.00000
   289.000       11.44109    5.00000
   290.000        6.74252    5.00000
   291.000        3.67071    5.00000
   292.000       12.62276    5.00000
   293.000        7.13533    5.00000
   294.000        1.85464    5.00000
   295.000       -2.32808    5.00000
   296.000       -1.48592    5.00000
   297.000       -1.02625    5.00000
   298.000       -6.81249    5.00000
   299.000        9.77622    5.00000
   300.000        4.41958    5.00000
   301.000        6.65755    5.00000
   302.000       -2.98908    5.00000
   303.000        1.88379    5.00000
   304.000        3.39744    5.00000
   305.000        5.36540    5.00000
   306.000        4.46792    5.00000
   307.000       -0.06393    5.00000
   308.000       12.46363    5.00000
   309.000       11.62048    5.00000
   310.000        9.77297    5.00000
   311.000       16.20251    5.00000
   312.000       19.08805    5.00000
   313.000       22.43688    5.00000
   314.000       19.16203    5.00000
   315.000       20.14995    5.00000
   316.000       23.22361    5.00000
   317.000       34.50465    5.00000
   318.000       31.47532    5.00000
   319.000       35.81012    5.00000
   320.000       48.92659    5.00000
   321.000       54.81596    5.00000
   322.000       61.55546    5.00000
   323.000       60.25210    5.00000
   324.000       71.88852    5.00000
   325.000       80.40544    5.00000
   326.000       78.22808    5.00000
   327.000       83.24881    5.00000
   328.000       86.06168    5.00000
   329.000       96.98235    5.00000
   330.000       94.51790    5.00000
   331.000       82.70407    5.00000
   332.000       79.98912    5.00000
   333.000       87.90248    5.00000
   334.000       79.64547    5.00000
   335.000       78.59733    5.00000
   336.000       71.84116    5.00000
   337.000       69.69709    5.00000
   338.000       50.41894    5.00000
   339.000       49.66135    5.00000
   340.000       47.63544    5.00000
   341.000       41.80351    5.00000
   342.000       30.52456    5.00000
   343.000       27.72645    5.00000
   344.000       23.04064    5.00000
   345.000       22.33060    5.00000
   346.000       22.27225    5.00000
   347.000       14.55553    5.00000
   348.000       12.79530    5.00000
   349.000        1.13646    5.00000
   350.000        4.71882    5.00000
   351.000       18.02756    5.00000
   352.000       -0.79727    5.00000
   353.000       13.84595    5.00000
   354.000        4.98131    5.00000
   355.000       -3.72750    5.00000
   356.000       13.14483    5.00000
   357.000       12.18145    5.00000
   358.000        3.28055    5.00000
   359.000       10.30156    5.00000
   360.000        4.49613    5.00000
   361.000        6.99978    5.00000
   362.000        8.23005    5.00000
   363.000        7.11381    5.00000
   364.000       12.01753    5.00000
   365.000       12.75450    5.00000
   366.000        9.99657    5.00000
   367.000       16.28627    5.00000
   368.000       14.86352    5.00000
   369.000       21.31116    5.00000
   370.000       21.89019    5.00000
   371.000       29.17685    5.00000
   372.000       41.59846    5.00000
   373.000       35.79839    5.00000
   374.000       37.73957    5.00000
   375.000       59.43957    5.00000
   376.000       59.64574    5.00000
   377.000       61.78556    5.00000
   378.000       70.59448    5.00000
   379.000       73.81247    5.00000
   380.000       89.11633    5.00000
   381.000       93.32049    5.00000
   382.000       97.29220    5.00000
   383.000       98.53164    5.00000
   384.000       89.20609    5.00000
   385.000       94.20217    5.00000
   386.000      100.86436    5.00000
   387.000       84.12790    5.00000
   388.000       93.71085    5.00000
   389.000       84.57050    5.00000
   390.000       87.52191    5.00000
   391.000       77.31110    5.00000
   392.000       77.03410    5.00000
   393.000       66.60682    5.00000
   394.000       58.61436    5.00000
   395.000       46.44532    5.00000
   396.000       48.01671    5.00000
   397.000       50.76546    5.00000
   398.000       24.82064    5.00000
   399.000       23.32365    5.00000
   400.000       32.41871    5.00000
   401.000       22.89351    5.00000
   402.000       15.64450    5.00000
   403.000       18.33476    5.00000
   404.000       13.84763    5.00000
   405.000        7.08594    5.00000
   406.000        5.51857    5.00000
   407.000       11.94053    5.00000
   408.000        8.42855    5.00000
   409.000       11.34842    5.00000
   410.000        8.63958    5.00000
   411.000        1.84285    5.00000
   412.000       12.18169    5.00000
   413.000       -0.32034    5.00000
   414.000        1.83401    5.00000
   415.000        0.05082    5.00000
   416.000       -3.12565    5.00000
   417.000        6.95507    5.00000
   418.000       -1.41623    5.00000
   419.000        0.47728    5.00000
   420.000        8.71000    5.00000
   421.000        8.47304    5.00000
   422.000        1.25268    5.00000
   423.000       -1.89308    5.00000
   424.000        4.50442    5.00000
   425.000       -2.47208    5.00000
   426.000        1.09705    5.00000
   427.000        5.01620    5.00000
   428.000        7.18464    5.00000
   429.000        6.48063    5.00000
   430.000       10.12597    5.00000
   431.000       19.73130    5.00000
   432.000       18.35835    5.00000
   433.000       25.01394    5.00000
   434.000       26.04193    5.00000
   435.000       26.75987    5.00000
   436.000       24.19231    5.00000
   437.000       28.87251    5.00000
   438.000       41.34896    5.00000
   439.000       45.85859    5.00000
   440.000       50.13463    5.00000
   441.000       64.08314    5.00000
   442.000       75.53135    5.00000
   443.000       76.39023    5.00000
   444.000       84.19237    5.00000
   445.000       87.52971    5.00000
   446.000       92.55149    5.00000
   447.000      110.58362    5.00000
   448.000       97.95815    5.00000
   449.000      105.60767    5.00000
   450.000      104.90446    5.00000
   451.000      105.83700    5.00000
   452.000      109.41711    5.00000
   453.000      105.60184    5.00000
   454.000       95.18048    5.00000
   455.000       95.74372    5.00000
   456.000       79.76361    5.00000
   457.000       78.31316    5.00000
   458.000       78.08297    5.00000
   459.000       58.89079    5.00000
   460.000       55.54589    5.00000
   461.000       55.07542    5.00000
   462.000       36.88729    5.00000
   463.000       35.48808    5.00000
   464.000       28.26542    5.00000
   465.000       19.55608    5.00000
   466.000       23.08517    5.00000
   467.000       13.35865    5.00000
   468.000       22.92030    5.00000
   469.000       12.29820    5.00000
   470.000        9.12812    5.00000
   471.000        8.73673    5.00000
   472.000        7.71093    5.00000
   473.000        5.12303    5.00000
   474.000        5.53749    5.00000
   475.000        1.67862    5.00000
   476.000        1.49159    5.00000
   477.000        6.16664    5.00000
   478.000       -7.52395    5.00000
   479.000       -1.14760    5.00000
   480.000        2.63606    5.00000
   481.000        4.08910    5.00000
   482.000        0.24035    5.00000
   483.000        2.71551    5.00000
   484.000        0.14887    5.00000
   485.000       -7.52890    5.00000
   486.000        6.36921    5.00000
   487.000        2.91045    5.00000
   488.000       -3.30305    5.00000
   489.000        8.78008    5.00000
   490.000        4.72123    5.00000
   491.000       -1.85907    5.00000
   492.000        6.74136    5.00000
   493.000        3.84849    5.00000
   494.000        5.24676    5.00000
   495.000       -1.95380    5.00000
   496.000       -1.77185    5.00000
   497.000       -3.14183    5.00000
   498.000       -1.77290    5.00000
   499.000      -10.66867    5.00000
   500.000        6.28224    5.00000
   501.000       -5.07015    5.00000
   502.000        3.65122    5.00000
   503.000       -5.71616    5.00000
   504.000        1.33283    5.00000
   505.000       -5.23764    5.00000
   506.000        0.60138    5.00000
   507.000       -7.31981    5.00000
   508.000       -2.30189    5.00000
   509.000        3.93604    5.00000
   510.000        1.68842    5.00000
   511.000        1.45619    5.00000
   512.000       -3.70833    5.00000
   513.000      -10.41513    5.00000
   514.000       -3.91316    5.00000
   515.000       -2.01765    5.00000
   516.000        7.91914    5.00000
   517.000        3.35693    5.00000
   518.000        2.07862    5.00000
   519.000       -2.42548    5.00000
   520.000       -3.17440    5.00000
   521.000        3.66354    5.00000
   522.000       -1.41083    5.00000
   523.000       -1.24563    5.00000
   524.000       10.01795    5.00000
   525.000       -4.49020    5.00000
   526.000       -0.99855    5.00000
   527.000       -0.84804    5.00000
   528.000       -2.86500    5.00000
   529.000       -6.67459    5.00000
   530.000        6.73686    5.00000
   531.000       -6.69497    5.00000
   532.000       -4.17840    5.00000
   533.000        1.63368    5.00000
   534.000       -5.87341    5.00000
   535.000       -0.44058    5.00000
   536.000       -0.95119    5.00000
   537.000       -0.85838    5.00000
   538.000       -0.38118    5.00000
   539.000       -6.72897    5.00000
   540.000       -2.44022    5.00000
   541.000        6.72420    5.00000
   542.000        6.11587    5.00000
   543.000       -2.61307    5.00000
   544.000        5.71013    5.00000
   545.000       -4.41870    5.00000
   546.000       -6.54404    5.00000
   547.000       -9.81530    5.00000
   548.000       -5.29859    5.00000
   549.000        2.56131    5.00000
   550.000       -1.37018    5.00000
   551.000        8.56149    5.00000
   552.000        4.44637    5.00000
   553.000       -1.52590    5.00000
   554.000       -0.87515    5.00000
   555.000       -0.84212    5.00000
   556.000        5.22926    5.00000
   557.000       -1.69084    5.00000
   558.000        0.15406    5.00000
   559.000       -3.45409    5.00000
   560.000        6.71354    5.00000
   561.000       -1.52906    5.00000
   562.000       -3.02069    5.00000
   563.000       -7.39053    5.00000
   564.000        5.03836    5.00000
   565.000       -2.75437    5.00000
   566.000       -0.15071    5.00000
   567.000       -1.85384    5.00000
   568.000       -0.73698    5.00000
   569.000       -9.71984    5.00000
   570.000       -3.73265    5.00000
   571.000       -5.23041    5.00000
   572.000       11.07708    5.00000
   573.000        6.91695    5.00000
   574.000        2.37058    5.00000
