# Sub-spectrum 03 — bands at 165, 215, 385, 525 cm^-1
# Wavenumber(cm-1)   Intensity   Error
   186.000       14.14284    5.00000
   187.000       11.83814    5.00000
   188.000        6.78957    5.00000
   189.000       12.61697    5.00000
   190.000        3.01475    5.00000
   191.000        5.50800    5.00000
   192.000       11.56755    5.00000
   193.000        9.64108    5.00000
   194.000        8.44309    5.00000
   195.000        0.48916    5.00000
   196.000       18.51600    5.00000
   197.000       19.40069    5.00000
   198.000       12.26510    5.00000
   199.000       27.81357    5.00000
   200.000       29.25552    5.00000
   201.000       35.95098    5.00000
   202.000       45.23211    5.00000
   203.000       43.44935    5.00000
   204.000       57.98740    5.00000
   205.000       65.62971    5.00000
   206.000       74.17618    5.00000
   207.000       86.87808    5.00000
   208.000       90.26001    5.00000
   209.000       92.10358    5.00000
   210.000      111.24888    5.00000
   211.000      103.19064    5.00000
   212.000      111.75043    5.00000
   213.000      113.22218    5.00000
   214.000      119.98272    5.00000
   215.000      126.72235    5.00000
   216.000      126.94038    5.00000
   217.000      120.27169    5.00000
   218.000      110.88073    5.00000
   219.000      105.77591    5.00000
   220.000       99.00975    5.00000
   221.000       99.39475    5.00000
   222.000       82.10128    5.00000
   223.000       82.63468    5.00000
   224.000       69.76263    5.00000
   225.000       62.56757    5.00000
   226.000       61.41088    5.00000
   227.000       44.13584    5.00000
   228.000       48.10380    5.00000
   229.000       26.71695    5.00000
   230.000       24.32100    5.00000
   231.000       15.93741    5.00000
   232.000       16.15071    5.00000
   233.000       19.47342    5.00000
   234.000       17.47814    5.00000
   235.000       13.04143    5.00000
   236.000       10.97951    5.00000
   237.000        2.26620    5.00000
   238.000        0.27910    5.00000
   239.000        7.45099    5.00000
   240.000       11.88041    5.00000
   241.000        2.68319    5.00000
   242.000       -2.35578    5.00000
   243.000       -4.10135    5.00000
   244.000       -0.18579    5.00000
   245.000       10.82590    5.00000
   246.000        1.64605    5.00000
   247.000       -2.71216    5.00000
   248.000       -0.74812    5.00000
   249.000       -0.27356    5.00000
   250.000        3.33607    5.00000
   251.000       -1.41265    5.00000
   252.000       -2.66985    5.00000
   253.000        0.74313    5.00000
   254.000        3.93929    5.00000
   255.000        5.10194    5.00000
   256.000        4.19716    5.00000
   257.000       -0.90906    5.00000
   258.000       -7.15763    5.00000
   259.000       -2.73068    5.00000
   260.000        2.63074    5.00000
   261.000       -5.50556    5.00000
   262.000        2.38146    5.00000
   263.000       -1.87263    5.00000
   264.000       -1.87183    5.00000
   265.000        6.60085    5.00000
   266.000        2.06367    5.00000
   267.000        7.79015    5.00000
   268.000       -3.78654    5.00000
   269.000        6.53612    5.00000
   270.000        5.40219    5.00000
   271.000      -14.14228    5.00000
   272.000        0.36879    5.00000
   273.000        8.50001    5.00000
   274.000        4.65919    5.00000
   275.000       -1.45652    5.00000
   276.000       -0.43159    5.00000
   277.000       -5.79957    5.00000
   278.000        1.73141    5.00000
   279.000       -8.28073    5.00000
   280.000       -4.40536    5.00000
   281.000        6.25384    5.00000
   282.000        0.54281    5.00000
   283.000       -1.18315    5.00000
   284.000        0.09345    5.00000
   285.000       14.32216    5.00000
   286.000        5.77895    5.00000
   287.000       -3.28429    5.00000
   288.000        8.91915    5.00000
   289.000        0.13346    5.00000
   290.000        4.26858    5.00000
   291.000       -2.37008    5.00000
   292.000       -4.13265    5.00000
   293.000        4.56024    5.00000
   294.000       -3.29925    5.00000
   295.000       -3.36645    5.00000
   296.000        5.02470    5.00000
   297.000       -5.27899    5.00000
   298.000       -6.56866    5.00000
   299.000        3.24954    5.00000
   300.000       -9.27807    5.00000
   301.000       -3.23982    5.00000
   302.000       -1.31155    5.00000
   303.000       -6.21158    5.00000
   304.000       -5.07333    5.00000
   305.000        3.84206    5.00000
   306.000        1.97442    5.00000
   307.000       -4.21654    5.00000
   308.000        3.15972    5.00000
   309.000        8.10936    5.00000
   310.000       -5.89803    5.00000
   311.000        0.82186    5.00000
   312.000       10.40078    5.00000
   313.000        3.57571    5.00000
   314.000        4.58968    5.00000
   315.000       -0.47470    5.00000
   316.000       -3.45996    5.00000
   317.000        6.25100    5.00000
   318.000        3.80758    5.00000
   319.000        0.28669    5.00000
   320.000       -1.77646    5.00000
   321.000       -8.18190    5.00000
   322.000        1.34339    5.00000
   323.000       -2.88693    5.00000
   324.000       -0.07916    5.00000
   325.000        3.94419    5.00000
   326.000        4.69930    5.00000
   327.000        4.20509    5.00000
   328.000       11.89708    5.00000
   329.000        6.45997    5.00000
   330.000       -3.08239    5.00000
   331.000       -3.42880    5.00000
   332.000       12.31933    5.00000
   333.000       -2.62092    5.00000
   334.000        0.49353    5.00000
   335.000        9.45848    5.00000
   336.000        9.33236    5.00000
   337.000        0.50598    5.00000
   338.000        2.01416    5.00000
   339.000       -7.34366    5.00000
   340.000       -3.68005    5.00000
   341.000       -0.93218    5.00000
   342.000        0.90115    5.00000
   343.000       -0.64854    5.00000
   344.000        1.77184    5.00000
   345.000       12.02035    5.00000
   346.000        3.42979    5.00000
   347.000        2.70836    5.00000
   348.000        1.23706    5.00000
   349.000        0.43898    5.00000
   350.000        7.54271    5.00000
   351.000       -3.48822    5.00000
   352.000        0.94324    5.00000
   353.000       -3.78880    5.00000
   354.000        2.26448    5.00000
   355.000        2.58766    5.00000
   356.000        6.78996    5.00000
   357.000        8.41077    5.00000
   358.000        6.02388    5.00000
   359.000       11.17112    5.00000
   360.000       11.43651    5.00000
   361.000        5.60987    5.00000
   362.000        6.57056    5.00000
   363.000       -4.14330    5.00000
   364.000        8.17413    5.00000
   365.000        7.82452    5.00000
   366.000        0.97234    5.00000
   367.000        9.15806    5.00000
   368.000       18.38476    5.00000
   369.000       10.11226    5.00000
   370.000       25.94071    5.00000
   371.000       25.50394    5.00000
   372.000       26.13137    5.00000
   373.000       31.17711    5.00000
   374.000       41.08181    5.00000
   375.000       35.17284    5.00000
   376.000       58.18082    5.00000
   377.000       49.67236    5.00000
   378.000       55.63057    5.00000
   379.000       71.05387    5.00000
   380.000       73.97882    5.00000
   381.000       81.12988    5.00000
   382.000       83.42558    5.00000
   383.000       82.83551    5.00000
   384.000       76.27624    5.00000
   385.000       80.87063    5.00000
   386.000       83.65017    5.00000
   387.000       80.86725    5.00000
   388.000       67.93120    5.00000
   389.000       79.72420    5.00000
   390.000       78.68335    5.00000
   391.000       72.26940    5.00000
   392.000       54.36640    5.00000
   393.000       55.91783    5.00000
   394.000       37.34288    5.00000
   395.000       50.77810    5.00000
   396.000       27.23082    5.00000
   397.000       33.93916    5.00000
   398.000       33.08392    5.00000
   399.000       29.58411    5.00000
   400.000       21.19322    5.00000
   401.000        9.17516    5.00000
   402.000       13.08890    5.00000
   403.000        9.97041    5.00000
   404.000       11.25351    5.00000
   405.000       12.78550    5.00000
   406.000        9.87980    5.00000
   407.000       16.14278    5.00000
   408.000        8.00559    5.00000
   409.000        2.08543    5.00000
   410.000       11.64027    5.00000
   411.000        1.48351    5.00000
   412.000        4.11417    5.00000
   413.000        3.32262    5.00000
   414.000       -9.28247    5.00000
   415.000        3.37277    5.00000
   416.000        3.27232    5.00000
   417.000        0.63790    5.00000
   418.000        0.86110    5.00000
   419.000       -4.95745    5.00000
   420.000        1.78688    5.00000
   421.000        8.80985    5.00000
   422.000        0.33843    5.00000
   423.000       -1.44879    5.00000
   424.000       -1.93334    5.00000
   425.000       11.13972    5.00000
   426.000       -5.76816    5.00000
   427.000        5.19080    5.00000
   428.000        1.48481    5.00000
   429.000       10.49725    5.00000
   430.000        7.41707    5.00000
   431.000        0.38978    5.00000
   432.000       -6.90294    5.00000
   433.000        7.92782    5.00000
   434.000        8.04704    5.00000
   435.000       -4.78866    5.00000
   436.000        4.44271    5.00000
   437.000       -3.30506    5.00000
   438.000       -3.19852    5.00000
   439.000       -7.37915    5.00000
   440.000        5.31817    5.00000
   441.000        1.99666    5.00000
   442.000        3.10198    5.00000
   443.000        7.88134    5.00000
   444.000        3.95255    5.00000
   445.000        3.52361    5.00000
   446.000        4.33942    5.00000
   447.000       -4.73672    5.00000
   448.000        0.40771    5.00000
   449.000       -5.45659    5.00000
   450.000       -3.92942    5.00000
   451.000        0.10724    5.00000
   452.000        5.87265    5.00000
   453.000       10.85187    5.00000
   454.000       -4.86687    5.00000
   455.000        1.42474    5.00000
   456.000        0.20321    5.00000
   457.000        3.19431    5.00000
   458.000        3.47124    5.00000
   459.000        2.37306    5.00000
   460.000       -4.27246    5.00000
   461.000        2.54000    5.00000
   462.000        5.03221    5.00000
   463.000       -1.99167    5.00000
   464.000       10.47161    5.00000
   465.000       -0.58745    5.00000
   466.000       -2.57501    5.00000
   467.000        2.08427    5.00000
   468.000       -0.67656    5.00000
   469.000       -6.21446    5.00000
   470.000        0.50169    5.00000
   471.000        8.62317    5.00000
   472.000       10.67071    5.00000
   473.000       -2.16249    5.00000
   474.000        5.21513    5.00000
   475.000        1.36894    5.00000
   476.000        2.14487    5.00000
   477.000        7.08319    5.00000
   478.000        5.02950    5.00000
   479.000        1.56566    5.00000
   480.000       -3.82244    5.00000
   481.000       -4.76884    5.00000
   482.000        0.56360    5.00000
   483.000        2.53757    5.00000
   484.000        3.47474    5.00000
   485.000        4.91216    5.00000
   486.000        5.94828    5.00000
   487.000      -10.91169    5.00000
   488.000        5.68039    5.00000
   489.000       -4.00736    5.00000
   490.000        6.87547    5.00000
   491.000        3.07384    5.00000
   492.000        4.64136    5.00000
   493.000       -1.10284    5.00000
   494.000        3.14730    5.00000
   495.000       -7.44589    5.00000
   496.000        7.55276    5.00000
   497.000        0.64712    5.00000
   498.000      -10.37023    5.00000
   499.000        8.21904    5.00000
   500.000       11.71160    5.00000
   501.000       -0.53604    5.00000
   502.000       10.55151    5.00000
   503.000        1.53962    5.00000
   504.000       -5.05116    5.00000
   505.000        5.71774    5.00000
   506.000       10.64005    5.00000
   507.000       11.50139    5.00000
   508.000       13.54328    5.00000
   509.000       17.10809    5.00000
   510.000       19.75255    5.00000
   511.000       21.09844    5.00000
   512.000       23.15065    5.00000
   513.000       29.26091    5.00000
   514.000       33.67499    5.00000
   515.000       39.10240    5.00000
   516.000       40.52562    5.00000
   517.000       48.86149    5.00000
   518.000       57.47651    5.00000
   519.000       63.88775    5.00000
   520.000       66.89764    5.00000
   521.000       70.59628    5.00000
   522.000       77.73286    5.00000
   523.000       81.78098    5.00000
   524.000       82.74539    5.00000
   525.000       71.14836    5.00000
   526.000       77.06579    5.00000
   527.000       81.23255    5.00000
   528.000       77.63105    5.00000
   529.000       74.90490    5.00000
   530.000       68.77862    5.00000
   531.000       58.05986    5.00000
   532.000       63.16288    5.00000
   533.000       44.75898    5.00000
   534.000       50.94942    5.00000
   535.000       40.51315    5.00000
   536.000       28.04585    5.00000
   537.000       28.58262    5.00000
   538.000       32.14755    5.00000
   539.000       19.20557    5.00000
   540.000       12.58339    5.00000
   541.000       14.14633    5.00000
   542.000        8.89687    5.00000
   543.000        4.54022    5.00000
   544.000       11.15425    5.00000
   545.000       11.45284    5.00000
   546.000        3.47513    5.00000
   547.000        7.85637    5.00000
   548.000        2.50019    5.00000
   549.000        3.29086    5.00000
   550.000        3.88700    5.00000
   551.000       10.31771    5.00000
   552.000        5.04999    5.00000
   553.000       -2.75990    5.00000
   554.000        4.58730    5.00000
   555.000        0.71310    5.00000
   556.000       -0.67170    5.00000
   557.000       -2.67381    5.00000
   558.000        1.27756    5.00000
   559.000        1.00730    5.00000
   560.000       -0.79145    5.00000
   561.000       -5.81459    5.00000
   562.000       -7.46454    5.00000
   563.000        1.64856    5.00000
   564.000        1.84306    5.00000
   565.000       11.81631    5.00000
   566.000       -0.03948    5.00000
   567.000        5.91809    5.00000
   568.000        6.74762    5.00000
   569.000        0.42999    5.00000
   570.000        1.08582    5.00000
   571.000       -1.47846    5.00000
   572.000        9.51772    5.00000
   573.000       -6.92707    5.00000
   574.000        0.39183    5.00000
